"","D0","D24","D48","R3","R24","gene_length","ExonN","Paralogs"
"4796",4.91606227376105,3.27406867462817,1.42380144881264,0.474956646470503,4.58436856224909,2040,8,"P"
"4797",-1.30109085829957,-2.02851046683892,-0.965795542251587,-2.55296957693427,-1.04499096498195,2805,8,"P"
"4798",9.70117423926549,7.86411375128183,6.413965412385,5.4323162654888,8.56847414449011,412,2,"O"
"4799",6.3341298247047,5.15527627849545,4.87342009215954,4.11015736065106,5.89478555813909,2017,6,"O"
"4800",7.38628385213749,5.23889039979433,3.967828517862,4.48171371036214,7.09277825092121,1105,5,"O"
"4801",5.30898257965581,6.1293656671716,8.1276632496266,6.83539457166042,4.10332156134362,1440,2,"O"
"4802",-0.420412189878918,-0.197878265683824,0.31576570647195,-0.902448131337895,-2.00193593759056,1416,3,"P"
"4803",5.13453411482636,6.96055866869824,6.01979347237467,4.94709252380514,5.3232405537585,1804,4,"P"
"4804",0.651831860841317,0.230438153350039,1.2492682334345,0.660443171916749,0.70158413537056,317,2,"O"
"4805",1.55130307301392,3.1439777720643,1.99589054438417,1.86108027866465,2.74795734918248,3097,5,"P"
"4806",-2.09437749724402,-1.98068081468734,-1.26235885536988,-1.48255548966986,-2.24675545245225,2303,5,"O"
"4807",6.38206905316164,5.72669858576394,5.84903267348376,4.15985866546791,6.28244854902979,2518,7,"O"
"4808",5.96804498716596,5.34821712735162,3.79585586830245,4.10460583746107,4.8727446252126,587,2,"O"
"4809",-2.26250700058492,-2.87050832445028,-3.16583593469363,-2.46332626203878,-2.63753273757069,1683,4,"P"
"4810",-2.52010414581988,-2.76876498194424,-2.37424510542233,-2.01896703896597,-2.76876498194424,1821,9,"P"
"4811",-0.140575184170291,-2.83017623041506,-2.30482781574505,-1.33782886275933,-0.166283943058188,2279,5,"P"
"4812",2.29788582958102,3.78629406092439,3.46214704823342,2.9723012267506,3.0951101248215,594,2,"O"
"4813",2.2951219082468,2.26351492677668,1.36871470121927,2.25612450046078,2.16189316628701,1150,5,"O"
"4814",2.46137451118536,3.45790627791175,3.3493723802405,2.81208275950936,2.01336039706314,1299,2,"P"
"4815",1.31691128654865,0.265856887291359,-0.28402444705835,-1.09186803208531,0.851572277128795,2963,7,"P"
"4816",-1.62465872582285,-2.19936156519954,-2.86544100135591,-2.86544100135591,-2.60023255929676,1957,6,"P"
"4817",-2.79237753916619,-2.79237753916619,-2.79237753916619,-2.79237753916619,-2.79237753916619,1024,3,"P"
"4818",1.58390559656336,0.240930374322555,-0.114305909695619,-0.221674632220631,0.534341983942243,314,2,"P"
"4819",1.11489461633299,-0.536219237367038,-1.06435283689457,-0.112635067234551,0.895685125581615,2057,6,"P"
"4820",-1.75769798230897,-1.85304968654792,-1.37025089074309,-0.219055894291994,-0.972646779114923,662,2,"P"
"4821",0.0508414199812299,-1.29958528145069,-2.14623227979945,-1.98806123101653,0.385509184986241,3482,2,"P"
"4822",-0.750931466704817,-1.18300121991446,-2.8578808291464,-1.7271678725649,0.142853686310816,3951,3,"P"
"4823",0.641959972364703,-1.37108104941566,-1.37108104941566,-1.19224388962862,0.079196045297678,645,2,"P"
"4824",0.578906390112096,-0.017261235444789,-0.608048307957993,-0.93287690936036,0.437172857108492,1134,2,"P"
"4825",3.02046927445772,2.7264828344875,0.61346103031343,1.96207204220168,3.32298568396457,2546,3,"P"
"4826",0.731866027135411,1.73811792640476,0.340218442980546,1.25108840784288,1.06489079199819,690,2,"O"
"4827",1.81459237426606,2.67153119123696,1.45896854590381,2.07432651861353,1.66517273406681,1050,4,"O"
"4828",0.516867144061853,-0.113237393936609,-1.76643927900329,0.34796404947571,0.611242875360211,1230,2,"P"
"4829",5.05354062792436,5.11561117350926,3.55718614699273,4.66107030351904,5.22191770816918,468,2,"O"
"4830",2.90955698245403,3.18024450285522,4.22238960662625,3.83053625447502,3.16329296025146,18531,41,"O"
"4831",2.01748296911139,2.43331464461204,0.852520304004063,1.55827504033731,1.67201170363701,5485,9,"P"
"4832",2.61484837768914,3.18113585327829,1.74534170427823,2.90946095022537,3.21306726365785,859,2,"O"
"4833",3.71192830213627,3.95949012095502,3.35647268807503,4.2769612704248,4.29251450790484,1636,4,"O"
"4834",5.96038320321408,5.74282684401613,4.7825037549176,3.80915971370589,5.03703670912019,1259,3,"O"
"4835",6.65750102286411,4.30563977781508,3.4662949052419,1.8491068749557,4.39813743159107,970,3,"O"
"4836",5.88193476133069,4.71174189765703,5.49806726484348,4.85702272845639,4.79753529815573,466,2,"P"
"4837",3.24708718412429,3.0529582745497,3.88246069722953,2.6785275767224,3.24964967858172,466,2,"P"
"4838",1.51363547605215,1.91731343847417,1.19030294986346,1.08360255696833,1.81144642709811,379,2,"P"
"4839",-0.399383649949637,-1.29623822614091,-1.23959557872755,-1.63411545524946,-0.00857642673546105,465,2,"P"
"4840",3.20408683209318,2.77068322055293,2.84253229610651,2.45179862853419,3.02772593320218,474,2,"P"
"4841",0.383311414917232,0.351761373716203,0.353562818858889,-0.58753092533357,0.859736963162367,502,2,"O"
"4842",0.0666439879302445,-0.152737240839805,-1.09324451458727,0.369888339672888,0.748301993311434,3510,6,"O"
"4843",-0.331479293731394,0.0340453126888264,-2.73979977835256,0.841051382875799,-0.456974116373187,4877,6,"P"
"4844",-1.25278362516336,-1.26742559046631,-0.813868879340113,-0.426238634576061,-0.0754513984777034,552,2,"P"
"4845",0.86274957948654,0.560019803545447,-0.426836925218047,0.409117667505378,0.500766480726465,664,2,"O"
"4846",-2.97683140905809,-3.63149950704245,-2.55723273121421,-2.62019186966828,-3.36840475197866,2567,6,"P"
"4847",0.709380735921711,2.09424618315643,2.81406730248358,1.4178697315358,1.02789549104915,3715,3,"O"
"4848",7.15658000217001,3.96460801366823,2.98177684303301,3.28165708283209,5.65033171101186,1478,3,"O"
"4849",1.79557281612402,1.90051125961231,2.8536861151868,1.95309536124857,2.4201274410411,457,2,"P"
"4850",6.26258459323291,4.98598892937953,4.50954002313714,4.36781830172275,6.96060149651153,4484,6,"P"
"4851",6.8225891546178,5.7657694537855,5.6772605573944,5.60598381747653,7.75652370040919,1622,4,"P"
"4852",6.89968244526541,6.09970649692526,5.58589826074446,5.79587062731937,7.76079437372851,259,2,"P"
"4853",7.16659946164019,5.99848507658608,6.27097900130372,5.84501006269207,7.84661773153108,596,2,"P"
"4854",5.41919334145427,4.86811173484804,4.89476793069998,4.99329700875286,6.79163059647238,1911,3,"P"
"4855",6.11876881967854,5.12544212326685,5.14299532944905,5.05314513531028,7.11293331543791,1591,4,"P"
"4856",-0.431520424681497,-1.68639403229273,-0.584354712527516,-1.01506620254482,0.643891967853391,6344,9,"P"
"4857",3.74673571936967,6.03966085961335,7.1196853240698,5.99356635728606,4.30362831442369,1167,2,"O"
"4858",1.6892845272117,2.32976220090702,0.860575058610437,2.13250652647229,1.42914217109519,2051,2,"O"
"4859",4.21946258222163,3.73700949912488,1.74992288486499,4.24858611897067,4.26374428644067,695,2,"O"
"4860",-1.12480232889268,-1.52152172177429,-1.72634601055752,2.00074371144166,1.03988508934789,1980,2,"P"
"4861",1.54276579483877,2.03567926440764,0.274882734163186,1.69013108154486,1.32357813882358,2174,5,"P"
"4862",0.242015333109099,-1.15928647626626,-0.759698214130184,-2.18087688095006,-0.055255080635749,5118,2,"P"
"4863",4.4836927466943,2.40391959459484,-1.23983651613741,2.23672523854215,2.74320730730349,1966,2,"O"
"4864",5.15546783039297,3.40425851258583,-2.39316596731956,2.68953098368021,3.64413895922362,1952,3,"P"
"4865",5.92202100148121,2.88977770604921,-2.27096901172901,3.22290749576376,4.1748653192822,2384,5,"P"
"4866",6.7150053721578,6.18928901903921,6.1527871273162,5.28063859607927,6.21226114487754,1937,4,"P"
"4867",3.26658476407276,0.0957691155229027,0.263310118279276,-0.163932151495397,3.23283414807393,4916,7,"P"
"4868",5.24649234543752,2.65294715333258,1.65637667937094,1.80016910469941,4.8997937197417,1949,5,"P"
"4869",2.36770113722571,1.96729455277369,-0.174319552754725,0.0614323801180916,-0.766089913122279,4748,11,"P"
"4870",0.931507127203562,-1.92098628866793,-2.00932354385421,0.264250997363135,2.09463461964177,1960,5,"P"
"4871",4.86900901706163,1.85896288227463,0.823870488873785,1.59393281388003,4.60456056619121,1788,6,"P"
"4872",-0.692459066705857,0.782436819714436,2.45148352519261,0.643041291781139,-1.02241000499517,4475,7,"P"
"4873",0.596785674685267,0.633934447072939,-0.384557493309312,0.00853292543632023,0.913760739782414,732,2,"O"
"4874",2.69439905987119,1.9336389919552,1.4729361628532,0.76180109706964,2.86359419635048,912,3,"P"
"4875",-2.29377532324822,-2.29377532324821,-2.29377532324821,-2.11493816346118,-2.29377532324821,706,2,"P"
"4876",-2.95604355013682,-2.95604355013682,-2.95604355013682,-2.77720639034978,-2.69294879507303,1289,5,"P"
"4877",-1.86439052843042,-1.21130906957211,-2.44445423574588,-2.44445423574588,-1.53030135155585,1079,2,"P"
"4878",-1.51812647613676,-2.48453033854364,-2.20777583493388,-3.16645861337822,-2.7666981433335,1496,7,"P"
"4879",1.23706076185768,1.57304268147595,1.62270204406794,2.06550543242803,2.0401396593604,7445,4,"P"
"4880",-0.544262790993973,-2.26464901220046,-0.999384016607097,-2.92795442060921,-1.65569845507699,1257,3,"O"
"4881",-1.8351143132893,-1.41990746920929,-0.755478325500231,-3.43421667993459,-2.42189966031559,1856,2,"P"
"4882",-1.0491529545283,-1.0491529545283,-1.0491529545283,-1.0491529545283,-0.783944512469145,711,2,"O"
"4883",-0.503783157597216,-0.958475349577162,-1.59168018892906,-1.15023117231731,-1.3264717468699,529,2,"P"
"4884",1.76477051491405,1.4058526897697,-0.827229526215877,-0.652344980758146,-1.01810682953692,2136,9,"P"
"4885",2.26460477682389,2.23325302483969,-3.10835104544929,-0.511265614935771,0.457656967088537,2070,6,"P"
"4886",-1.36439300359727,-1.04598810970423,-1.61305383972163,-0.601746202347463,0.154957791519809,465,2,"P"
"4887",0.070239327025472,0.196197219114427,-0.466491585175845,1.97404190055781,1.30254668076168,2004,2,"P"
"4888",7.47777457694924,6.89439586816652,6.92452226664836,5.89158857460809,7.03964081668183,1618,2,"O"
"4889",-2.44109021935487,-1.83826565297906,-2.87431915270236,-2.69548199291533,-2.4156250472911,1818,7,"O"
"4890",5.14306832510862,2.60443456653933,0.28922159773203,1.62094001241205,4.54695469980611,2684,8,"O"
"4891",-1.00132442943769,-1.00132442943769,-1.00132442943768,-1.00132442943769,-1.00132442943768,881,3,"P"
"4892",2.98165162534178,5.73166514606901,5.206352572192,3.28296420766044,2.47574913353398,410,2,"P"
"4893",9.14406047544949,9.56948974910414,8.46728999355986,6.05839896127574,7.78562826269914,297,2,"P"
"4894",2.11039105982907,3.387828213659,2.35747760615437,2.80753327462301,1.90413820198146,1753,2,"P"
"4895",-1.50316951733938,0.0496340219783283,-1.05479462389664,-2.74408270269824,-1.33702015528598,8983,14,"P"
"4896",1.65839387464828,2.95783270260563,1.65054122754866,-0.741376900874634,1.32372538751823,1390,7,"P"
"4897",2.39506101360712,3.58507771864115,1.97230134229677,-0.233695002128804,1.53596974145025,1336,7,"P"
"4898",4.06814168869925,4.65762322092746,2.9938689006102,0.270487496932875,2.97466875537878,558,3,"P"
"4899",0.146947499187904,1.95324483964045,0.0185317886711065,-1.81313490144197,-0.221395801217443,1324,7,"P"
"4900",-1.13535185003584,-0.579375545417754,-1.32089568082939,-0.863187721738903,-0.524261377945264,749,4,"P"
"4901",-1.51447564204142,-2.26308127923541,-3.04766844531586,-1.46974524568702,-0.551849617842627,2391,7,"P"
"4902",3.00877470280257,3.26706389215398,2.00541589018735,3.53100214048267,2.88248829870935,2551,5,"O"
"4903",2.47403294738856,2.6011363599841,0.871779823927701,2.8600526944297,2.62305464307842,2317,4,"P"
"4904",6.02924418411802,4.02328789295981,3.18500094117586,3.00895963945748,5.63437965625656,2829,6,"P"
"4905",5.73481754427685,3.71212762238369,2.74936247735393,2.81811315820319,5.60272738720519,2359,9,"P"
"4906",1.57421360534522,2.08155660830429,1.05422576461771,0.380070987825146,1.35684589852857,2817,4,"P"
"4907",4.04380663535547,1.65785097705739,0.611238079206381,1.12678118053767,3.75386061480457,1867,6,"P"
"4908",5.66809271661972,2.76102384610598,2.56432113951234,2.26771406073306,5.64016486847024,1937,4,"P"
"4909",5.09955390513026,2.52349409482324,1.89479798009232,1.64704811452794,5.37796408186758,2160,5,"P"
"4910",5.51243714907162,2.50931157855111,2.6404177731594,2.33351089786847,5.23778793425395,1953,5,"P"
"4911",3.98265920896511,1.13208530693636,1.03343279734973,0.58775630567005,3.765667139497,2403,4,"P"
"4912",5.76360232417479,3.8050823277814,4.71258853746387,3.83663491220013,5.67186897926579,2289,5,"P"
"4913",4.04833999458386,1.6296563973209,1.68978155545439,1.23416857583071,3.85538357971069,3083,4,"P"
"4914",-1.60640262310338,-2.16702339620628,-2.20874071155367,-2.32690706381219,-1.73155089983133,1257,4,"P"
"4915",5.85368854177566,2.76186215686875,2.74861284122582,2.43919989609714,5.56925188706727,543,3,"P"
"4916",-3.70798535187582,-3.20372001278858,-2.18037517522596,-1.22208699566812,-3.44277690981666,2142,4,"P"
"4917",-0.35502625389133,-0.152593561277919,-0.17906454473626,2.93550552507103,1.32852805168682,4968,5,"P"
"4918",-1.25351145303449,-1.25351145303449,-1.25351145303449,-1.25351145303449,-1.25351145303449,497,3,"P"
"4919",-1.75440968896717,-1.75440968896717,-1.75440968896717,-1.57557252918013,-0.756741172913232,1307,3,"P"
"4920",-1.71902051760414,-2.07948585788297,-2.425691870841,-1.96798391175051,-0.727262425668287,2688,5,"P"
"4921",0.639518435228471,-0.453630318474515,0.0577055398899564,-0.511657446865041,1.66331462636386,8082,26,"P"
"4922",1.85266083022926,0.273231195019992,-0.4181256766812,0.181298979985781,0.791926882225064,2277,3,"P"
"4923",9.28820174603833,6.09121070258254,5.22382462423924,5.7792964429868,8.79749721780956,2011,5,"P"
"4924",5.34003996828562,2.70400454634106,2.17681827126626,2.77187605586761,5.11899242094582,1957,8,"P"
"4925",6.07628868306272,2.82934256128056,2.78219266153159,2.75890291677396,5.94706974885341,1595,4,"P"
"4926",-1.58087343397248,-1.58087343397248,-1.58087343397248,-1.58087343397248,-1.58087343397248,1273,3,"P"
"4927",2.0385499213159,-0.928699592872691,-0.977582256831019,-1.24283682046343,1.6938563551611,2124,6,"P"
"4928",1.7661072877915,-1.03534086550472,-0.910164921565928,-0.365426780265946,1.47050441110263,606,3,"P"
"4929",4.67128318255076,1.31835193223691,1.01307344147019,0.966047594520254,4.27740507185018,8206,11,"P"
"4930",-0.79237753916619,-0.792377539166189,-0.792377539166188,-0.792377539166189,-0.792377539166188,286,2,"O"
"4931",4.22025113222545,4.7219586373593,5.31580939878439,5.56730180632583,4.50784712938366,10116,23,"O"
"4932",-2.65315549818996,-2.65315549818995,-2.65315549818995,-2.33112710775963,-2.65315549818995,1013,3,"P"
"4933",3.54949186993061,1.96134364445356,1.50916611602805,1.79365559938532,3.02732346973242,5168,7,"P"
"4934",5.33043607984246,6.60241684138617,8.57275097761322,7.04852175650869,5.30478579874882,1381,5,"P"
"4935",2.25364271631974,2.75144201132384,1.87487226918354,2.65671308691962,2.37763084644563,1869,6,"P"
"4936",-1.60015670532249,-1.52912029958274,-2.03338563866998,-1.06826410919042,-0.141194057747468,740,2,"O"
"4937",2.1699017961344,0.369939046928198,-0.585040259085563,-0.352857339665538,2.03218852733754,474,3,"O"
"4938",0.149877929197575,0.033021593612364,-0.434851870126481,0.135749782831174,-0.566276991584601,390,2,"O"
"4939",-0.364347058345251,1.42524182344226,2.22838472045091,2.13485086176181,-0.262011455537392,3376,10,"P"
"4940",4.3926376219893,4.4533388381507,6.17046730522723,4.34764453795087,4.11425508206568,6559,13,"O"
"4941",-0.773518511914875,-0.773518511914873,-0.773518511914872,-0.46516958554835,-0.510423756851083,494,6,"O"
"4942",-1.26044739206323,-1.0112431199458,-0.688450048006722,-1.5945112865817,-1.78098114722877,1727,2,"P"
"4943",0.277175562802569,-1.29741059583587,-1.66511810942026,-1.35493043487752,-1.07051330991183,1569,2,"P"
"4944",-1.98664219293359,-1.58588739479004,-1.5602232460425,-1.24028199656859,-1.80509479912191,1266,2,"P"
"4945",4.47899617022853,5.97690211590287,5.85879668376043,4.43770133542166,4.154609249964,23956,16,"P"
"4946",4.0737002918361,4.24220070547773,4.58831749957169,4.94106679919863,4.62613746814176,5092,7,"P"
"4947",2.80879393178645,2.58821356327448,4.12177898369984,5.90393067269039,4.6023206319713,4469,7,"P"
"4948",3.37393227473705,2.78568436393047,4.13192093997744,6.38819517448983,5.20144536908183,17989,18,"P"
"4949",3.787488415741,3.30152996156558,4.26090115594199,3.44544066153093,3.94194663747347,1132,3,"O"
"4950",-2.43248159407981,-2.43248159407981,-2.43248159407981,-2.43248159407981,-2.43248159407981,1607,2,"P"
"4951",-1.55996761520679,-1.99319654855429,-1.99319654855428,-1.99319654855429,-1.99319654855428,638,3,"P"
"4952",2.84516274407005,1.8925316633594,1.25125750254121,1.02426630719985,2.88383442714911,770,3,"P"
"4953",2.69594295139424,2.60409518908639,0.900772071714802,2.88103519975569,2.76196357909838,548,2,"O"
"4954",3.30410852742145,4.06830661720904,4.62461208461291,3.8656308601699,3.54707794627999,757,3,"P"
"4955",-0.613053839721629,-0.613053839721627,-0.613053839721626,-0.613053839721627,-0.613053839721626,267,2,"P"
"4956",2.64160277494062,2.62427426440341,2.22016293362993,3.7913057023772,2.85973372487677,4559,9,"O"
"4957",-1.90476971731072,-0.475450487040117,-1.59426700644876,1.06252651348642,-0.858438932505324,12638,3,"P"
"4958",1.98160826170543,1.75882786844649,2.17067377482927,2.91975926833653,2.7670147135304,1894,6,"P"
"4959",3.86492041738115,4.25196935577828,1.65426350909114,3.92159602437248,4.18249281977426,358,2,"O"
"4960",6.11327224373107,7.35219827030484,7.46272653312013,4.78581549849036,4.47515167171711,7016,9,"O"
"4961",6.26576775920712,5.27235062039878,4.11942835285931,4.51492235419536,5.43658156270045,2209,6,"P"
"4962",1.26001797730496,1.90399341098936,2.4447527230133,2.39430719979589,1.7834373217296,2760,5,"P"
"4963",0.216933923677749,1.31323288058479,-1.05984520100268,0.639469523628119,1.36271453400729,1645,5,"P"
"4964",0.452873878659045,0.833749120282658,-1.16101573587371,1.42370849575789,0.938766810433894,1731,4,"P"
"4965",-1.01724795667526,-1.93404019339575,-2.3131295885442,-2.37499394570354,-2.26850741794394,1293,2,"P"
"4966",3.55107225412567,3.49031373943025,0.253245384007746,2.42591318853632,3.60395550618568,1986,4,"P"
"4967",7.30924017671209,6.45664408726484,5.06964913953299,4.64359300338209,6.33738734104337,1584,3,"P"
"4968",-2.56998511782974,-2.56998511782974,-2.17546524130783,-2.56998511782974,-2.30689036276595,5136,6,"P"
"4969",3.05628983775259,2.58397085922431,1.52317387389844,0.882521724808187,3.19002091573516,1576,3,"P"
"4970",2.5798045739474,2.105728762778,0.168329324953815,0.505222317180868,3.00240369112155,1847,3,"P"
"4971",2.57533543259806,3.83736872518263,1.18117742368533,1.81024198663536,2.67112792116878,1586,3,"P"
"4972",9.53641639392602,7.81541304312234,8.33570921199818,7.67287542728502,8.72929063679542,14513,25,"O"
"4973",-1.62565831657801,-1.07615636987736,-1.87431915270236,-1.56597022633584,-1.61122439763858,711,3,"O"
"4974",-2.1213672949468,-2.65549279468818,-2.79640237631411,-2.20090229595069,-2.50189130386765,2738,4,"P"
"4975",-3.15858619561425,-3.15858619561425,-3.15858619561424,-2.7171371790025,-2.89337775355509,1247,4,"P"
"4976",-1.56942408935234,2.09345328252803,-1.0672411162194,-0.978992286065763,-0.581329455146839,3750,6,"O"
"4977",-1.56998511782974,-1.56998511782974,-1.56998511782974,-1.56998511782974,-1.56998511782974,639,2,"O"
"4978",3.24458107739353,2.38667776272917,-0.0705546167814127,1.88413720715949,2.97989007209131,2840,5,"O"
"4979",-0.297222482409685,0.814212336565999,-1.14413019098446,0.618016362940364,0.745721599098352,3166,2,"P"
"4980",-0.500116142833459,0.71566362149116,-1.08017985014892,0.718902404510478,-0.205979731596246,418,2,"P"
"4981",-0.344515234273319,1.40710446453492,0.793724736165576,0.870960922335067,1.30096602153404,3799,6,"P"
"4982",1.06217853378079,1.16132038609623,-0.636249545781948,1.39329604159381,1.53193135936824,2998,2,"P"
"4983",-3.23295013055217,-3.23295013055217,-1.82289686472143,-2.92460120418565,-2.96774168849301,1403,2,"P"
"4984",-2.68746397435333,-1.72904940914081,-1.34628823324264,-2.38501342083923,-2.29665675113915,4793,6,"P"
"4985",-2.5721423291529,-3.00537126250039,-3.00537126250039,-1.89556825478482,-2.00541266288015,1487,4,"P"
"4986",2.7262422792985,2.68856775525487,0.890394843443105,-0.96078628568406,1.71555516404521,1566,3,"P"
"4987",2.22949176649151,2.83250040072421,0.798168941080584,0.0281141707513899,1.82280442632433,588,3,"P"
"4988",1.74849454653298,2.0868829363051,-0.596466264685104,-0.845349733985747,1.21785941467291,1200,5,"P"
"4989",1.13726572628543,1.06585552438824,-1.33585378122132,-2.37162404635726,0.187775767334261,2158,6,"P"
"4990",-3.10301982650704,-2.80769221626368,-3.10301982650704,-3.10301982650704,-2.1053513104531,1994,5,"P"
"4991",-2.20507109797673,-1.40690831515173,-2.20507109797673,-1.50256142532188,-2.20507109797673,980,5,"P"
"4992",4.79774478671886,2.35001690381794,0.527853339183213,3.1106576694016,3.75714675189378,2856,7,"P"
"4993",3.18269344486814,1.95734265454168,1.36153515920395,4.07562408092419,3.36814833607536,4119,6,"P"
"4994",-1.81099321733354,-1.81099321733354,-1.81099321733353,-1.6321560575465,-1.54578477527438,523,2,"O"
"4995",3.84472316093677,2.95189424690223,3.79538548229157,3.17814844664356,3.40625676177925,5076,10,"P"
"4996",4.6803172248699,3.43880937275957,4.17400447323551,3.41241490681312,4.00709041491966,2243,5,"P"
"4997",-0.742448974517611,-0.44049757048097,-1.44445423574588,0.343220742153202,-0.985760130334622,411,2,"O"
"4998",-1.68193494364269,-1.76532218474437,-3.22613932292302,-0.421378525776632,-1.62686135124096,2008,6,"P"
"4999",2.89255414348384,2.97911037828895,1.85953570974895,2.85884321247835,2.83618634261671,2300,5,"P"
"5000",2.23634523227623,2.26185972130737,1.56983033741892,2.96536833264566,2.23335952822989,2183,7,"P"
"5001",1.53852846616421,1.71543321005209,1.05586011047587,2.39976901883854,1.39653643035388,631,3,"P"
"5002",2.00248764643706,1.6327614844554,0.919409877711262,2.10457952335685,1.55036695627659,695,3,"P"
"5003",5.22094118625289,4.0882945462087,1.17377187208891,3.73661601874569,5.5792722122953,4489,3,"P"
"5004",5.66575972193838,5.34147065974571,5.20858740891886,3.59954979752424,5.998907106913,293,2,"O"
"5005",-0.847519093358651,-0.84751909335865,-0.847519093358649,-0.84751909335865,-0.847519093358649,296,2,"P"
"5006",4.05068562867984,3.99200041319024,2.97795643911685,3.86381307607173,3.91329794996996,2635,5,"O"
"5007",10.0492654104576,8.9714691872633,9.08425628353638,8.06184113397403,10.2987365104044,8230,13,"O"
"5008",0.260254380859131,0.112440157932827,0.236642272709216,0.0484076344692991,0.722586306971024,11331,6,"P"
"5009",11.6539402513484,11.2818817670536,11.6578602508985,10.6336139465843,12.0775837358904,1189,2,"O"
"5010",8.35849128541165,8.89215088340337,9.18462803576651,9.11190985480954,9.87802264630464,1069,2,"O"
"5011",3.04316542435116,1.32963130195857,1.02923691600573,1.10164047785968,2.78090831850588,478,2,"P"
"5012",3.06113731970316,1.52761590304169,0.960679125331227,1.34082594212389,3.18062804525587,3425,3,"P"
"5013",-3.91145339911275,-3.27824855976085,-2.82469184863465,-2.94633186963318,-3.91145339911275,2235,3,"P"
"5014",9.22924136640416,6.86363893288605,6.21221406790936,5.53879602959787,6.92398855624536,1259,2,"P"
"5015",-1.80171540374553,-1.80171540374553,-1.80171540374552,-1.80171540374553,-1.80171540374552,524,2,"P"
"5016",0.572462018930979,0.895270422832886,-1.43035172819444,-0.533672548910003,0.251451178704816,649,3,"O"
"5017",6.09994120149073,5.45177420020758,4.04915227686219,4.42136707859161,6.04134795839318,1372,3,"P"
"5018",5.43534912719722,4.69124861922242,3.28592830655775,4.01316109283187,5.36183075439436,278,2,"P"
"5019",1.48506934732486,2.31390983481279,0.604471865553741,2.00161418406959,1.86160598997409,1905,2,"O"
"5020",3.92420931041115,4.38600678012038,4.15504666637284,4.11654378016076,3.41409731103124,1467,4,"O"
"5021",4.20018261575778,3.9871991080888,2.47884118735586,4.53169358849706,4.07215023754824,5019,17,"O"
"5022",1.40628128821071,1.6750104797612,0.639055237815854,1.50814558339485,2.48519013594394,2087,4,"P"
"5023",2.20476532948463,1.39663538178933,0.41126857404446,1.97338987355738,2.61312320316137,1691,4,"P"
"5024",-0.547359637561694,-1.07695894658726,-1.97551245399504,-1.55876667101161,-0.277840794092965,1209,3,"P"
"5025",-3.68546233524968,-3.68546233524968,-3.25930618685822,-3.16178982238186,-3.68546233524968,5829,9,"P"
"5026",3.28861173930412,3.90196595943125,1.69062548148848,3.3021113687345,3.48062204601906,2816,5,"O"
"5027",-2.45588540120809,-2.81522588894909,-2.71603362267053,-2.62336741303888,-3.11055349919244,1783,3,"P"
"5028",-3.44445423574588,-3.14912662550253,-2.62377821083251,-2.57633782901501,-3.44445423574588,2265,3,"P"
"5029",-3.09164503664238,-3.09164503664238,-3.09164503664238,-3.09164503664238,-3.09164503664238,1199,2,"P"
"5030",-2.52010414581988,-2.76876498194424,-2.76876498194424,-2.76876498194424,-2.76876498194424,961,2,"P"
"5031",-2.26228706656611,-2.6955159999136,-2.6955159999136,-2.6955159999136,-2.6955159999136,913,2,"P"
"5032",3.02827852428859,5.20195883662315,6.78002126171186,4.15190024777373,2.92164799121591,2232,3,"P"
"5033",2.78064910011435,2.91366743462953,1.78419883037652,2.73489718091897,2.9853198844755,1267,3,"P"
"5034",1.29842260250069,1.98733697321787,1.54210549409922,1.39263800777901,1.81567036324049,2072,4,"P"
"5035",2.52473060403341,2.84387605095503,2.00441618181889,2.21646399850274,2.74306928013934,1928,5,"P"
"5036",4.41871231399154,3.02746608342071,2.41270221998229,1.59318556502043,3.28725619632515,1714,2,"O"
"5037",0.185459511884281,1.12212717424931,0.176117928304827,-0.954158799052939,0.0288424631004829,2102,2,"O"
"5038",-0.139640384656663,-1.1161713041137,0.186438829051634,-2.68738363317382,-0.487594742383039,4065,6,"O"
"5039",6.81459730520591,7.33038260612446,6.2123399071477,4.95688240840806,7.33455932679474,817,3,"O"
"5040",4.7599765476033,5.387823664484,4.99730112558161,5.8196011722943,4.63394772000263,21584,6,"O"
"5041",0.757235615487905,1.44167035664605,2.01594998548719,3.00370943304985,2.78848004679204,6303,2,"P"
"5042",4.09343390256977,2.0410081822792,-0.791174225527682,1.64708636111528,4.19120335869109,803,3,"O"
"5043",3.34280975871234,3.21081035957297,2.83060185256996,3.51021863548384,3.53374442174187,948,2,"O"
"5044",2.12327841446188,3.20620139738713,5.29585202277594,4.13025920761062,2.31234846291615,934,3,"O"
"5045",8.52654437712982,7.40780514063829,7.06010689238496,5.25290802017738,7.11430735010808,713,3,"P"
"5046",3.30984646570177,1.12485154963721,1.82182415717472,5.24834120931552,1.56786113020638,6291,8,"O"
"5047",11.0269790796002,3.81527254389491,-1.13486821372717,4.79886818866666,9.43460561114866,2020,2,"P"
"5048",1.30840507996682,1.6767005390617,-0.149596991686161,2.3373552990158,1.77242665847878,1891,5,"O"
"5049",1.78489163167361,1.29256060117812,1.10508231360365,1.95480735031698,2.03579493726975,8914,18,"P"
"5050",-3.04072929670848,-2.96969289096872,-1.5695855106602,-3.15192983962564,-2.59975811150329,3020,7,"P"
"5051",0.221823247053759,1.60453755108892,0.0552870761238579,1.0544606222495,1.16950686683832,1481,4,"O"
